0.0,0.0
1.9244924394317628,1.457630050244179
0.0,0.75
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.5
3.323377547167005,6.64790338215345
6.628096508031369,6.645985018931702
3.845747182656753,0.0
0.0,0.0
6.6661944281944745,6.62587192497406
6.665896353890098,6.666538846309162
6.520779384665596,6.599923376695636
0.0,0.0
4.900376875244569,4.999980222208063
6.665950864161549,6.666654936631529
5.224999369749071,6.1261426700356925
0.0,0.0
0.0,0.0
4.261720256962926,6.598091519432838
1.8483385724664618,3.917570591215741
0.0,1.136233119720459
3.2953501978737,6.57400657555603
0.0,0.0
0.0,0.0
0.0,0.0
6.666663568123386,6.663457943233821
6.666332581034592,6.66606954228058
0.0,0.0
0.0,0.0
6.661791068029924,6.666661760313225
6.666622043337475,6.666662176776741
0.0,0.0
0.0,0.0
0.0,0.0
6.599315571438542,4.749799851374582
2.6265464098111213,2.395747152007152
5.557774053581906,3.1859431322908343
6.550522664467551,4.0573204675101735
0.0,0.0
0.0,0.0
0.0,0.0
6.666353005763348,6.660899655977245
6.666637065122421,6.666623264958589
0.0,0.0
0.0,0.0
6.665593586872145,6.6650000845116715
6.666665667743823,6.666665068487045
0.0,0.0
0.0,0.0
6.536560403909177,5.581227911338432
3.24978756610641,6.640812360812674
0.0,0.0
4.119492617833965,1.3985230916676414
6.403973548412656,5.385926609167695
0.0,0.0
0.0,0.0
6.451587094280058,4.9373261776656605
6.6531485758055595,6.654850002024437
0.0,0.0
0.0,0.0
6.0918951578404705,3.0915650598159674
6.665864196069895,6.429655213939018
6.562431656197116,5.828790404272102
0.0,0.0
0.0,1.30861556534404
6.6530186107895934,6.6664291651643115
6.584341442833194,6.658868311120861
0.0,0.0
0.0,0.0
6.357839341576317,6.599485028222736
6.666430516613072,6.659619364221066
0.0,0.0
0.0,0.0
6.639340566419271,6.24992389143671
6.664675563651051,6.664216007974152
4.598724112164395,5.2387701733945775
0.0,0.0
0.0,0.0
6.1007786178638765,6.439702628060854
2.6230162219196114,6.025552759738424
0.0,0.0
0.0,0.0
1.4357277001233004,0.0
2.677802606970995,4.122737252461288
0.0,0.0
6.644915164318919,6.430414025135093
6.604583842369425,6.635004001243903
0.0,0.0
0.0,0.0
6.66661831969901,6.666527815457094
6.6658099854096875,6.666553638930113
0.0,0.0
0.0,0.0
6.666611813733731,6.665998878882447
6.562772709250249,6.443808395127981
1.8428833370835567,0.0
0.0,0.0
0.0,0.0
4.638886279586201,6.208684913089526
1.9776332953272684,2.347674880492826
4.970040358016197,3.147440425934062
6.617289588234275,5.755614560425959
0.0,5.064790467556671
0.0,0.0
0.0,0.0
6.666004239576997,6.66658230143058
6.6666620486871775,6.666663082887325
0.0,0.0
0.0,0.0
6.6200564138545115,6.665235805573701
6.651711592141728,6.665512700406131
0.0,0.0
0.0,0.0
0.0,0.0
6.25333429721924,6.060658826104287
0.611484375,4.0933335052402855
4.738795859073661,2.555569408871802
6.6485711040039055,6.419290712667371
0.0,3.110014588596475
0.0,0.0
6.078212413267985,5.64099574719615
6.666577819323534,6.491653598659111
6.664631694677826,6.663277825143398
0.0,0.0
6.663286554642005,6.5783904476764725
6.665739841831894,6.652367321697048
6.664843554776626,6.651966815511143
0.0,0.0
0.0,0.0
6.666633562476665,6.666195411121114
6.520380719835403,6.652996508422201
1.9979338886795985,3.73249901283155
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.86390625
1.8751509289031694,2.789034539567694
3.7830979494863914,4.012254459864751
2.907339648846344,3.732741954958623
0.0,0.0
0.0,0.0
1.958521909162947,3.8958398300224286
4.032604982647804,2.355216414590454
0.0,0.0
0.0,0.0
4.130901211078472,5.432458945126143
5.187992658975169,5.3029098087998605
0.75,0.0
0.0,0.0
4.490961114822417,3.9667674266183908
4.010476397444384,2.303552551413902
0.428125,1.5303632812499999
